,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,Driver,TrackStatus,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,Position,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
6025,0 days 01:11:04.022000,26,111.256,18.0,2.0,,,False,HARD,7.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,10.0,True,0.9330000000000069,0.846,3.772999999999996,3.51,0.0,0.0
6026,0 days 01:12:54.709000,26,110.687,19.0,2.0,,,False,HARD,8.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,10.0,True,0.3640000000000043,0.33,3.2039999999999935,2.981,0.024999999999991473,0.023
6027,0 days 01:14:45.358000,26,110.649,20.0,2.0,,,False,HARD,9.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,10.0,True,0.3260000000000076,0.295,3.165999999999997,2.946,0.21599999999999397,0.196
6028,0 days 01:16:35.945000,26,110.587,21.0,2.0,,,False,HARD,10.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,10.0,True,0.26400000000001,0.239,3.103999999999999,2.888,-0.001999999999995339,-0.002
6029,0 days 01:18:26.185000,26,110.24,22.0,2.0,,,False,HARD,11.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,10.0,True,-0.08299999999999841,-0.075,2.756999999999991,2.565,0.0,0.0
6030,0 days 01:20:16.728000,26,110.543,23.0,2.0,,,False,HARD,12.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,10.0,True,0.22000000000001307,0.199,3.0600000000000023,2.847,0.25500000000000966,0.231
6031,0 days 01:22:07.122000,26,110.394,24.0,2.0,,,False,HARD,13.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,10.0,True,0.07100000000001216,0.064,2.9110000000000014,2.708,-0.0689999999999884,-0.062
6032,0 days 01:23:57.321000,26,110.199,25.0,2.0,,,False,HARD,14.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,10.0,True,-0.12399999999999523,-0.112,2.715999999999994,2.527,-0.054000000000002046,-0.049
6033,0 days 01:25:47.451000,26,110.13,26.0,2.0,,,False,HARD,15.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,9.0,True,-0.19299999999999784,-0.175,2.6469999999999914,2.463,0.0,0.0
6034,0 days 01:27:37.313000,26,109.862,27.0,2.0,,,False,HARD,16.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,9.0,True,-0.4609999999999985,-0.418,2.3789999999999907,2.213,0.7419999999999902,0.68
6035,0 days 01:29:27.145000,26,109.832,28.0,2.0,,,True,HARD,17.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,9.0,True,-0.49099999999999966,-0.445,2.3489999999999895,2.185,0.6559999999999917,0.601
6036,0 days 01:31:17.030000,26,109.885,29.0,2.0,,,False,HARD,18.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,9.0,True,-0.4379999999999882,-0.397,2.402000000000001,2.235,0.7820000000000107,0.717
6037,0 days 01:33:06.887000,26,109.857,30.0,2.0,,,False,HARD,19.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,9.0,True,-0.465999999999994,-0.422,2.3739999999999952,2.209,0.5960000000000036,0.545
6038,0 days 01:34:56.850000,26,109.963,31.0,2.0,,,False,HARD,20.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,9.0,True,-0.35999999999999943,-0.326,2.4799999999999898,2.307,0.7710000000000008,0.706
6039,0 days 01:36:46.959000,26,110.109,32.0,2.0,,,False,HARD,21.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,9.0,True,-0.21399999999999864,-0.194,2.6259999999999906,2.443,0.8269999999999982,0.757
6040,0 days 01:38:37.099000,26,110.14,33.0,2.0,,,False,HARD,22.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,9.0,True,-0.18299999999999272,-0.166,2.6569999999999965,2.472,0.8179999999999978,0.748
6041,0 days 01:40:27.458000,26,110.359,34.0,2.0,,,False,HARD,23.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,9.0,True,0.036000000000001364,0.033,2.8759999999999906,2.676,1.222999999999999,1.121
6042,0 days 01:42:17.953000,26,110.495,35.0,2.0,,,False,HARD,24.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,9.0,True,0.17200000000001125,0.156,3.0120000000000005,2.802,0.666000000000011,0.606
6043,0 days 01:44:11.497000,26,113.544,36.0,2.0,,,False,HARD,25.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,11.0,True,3.2210000000000036,2.92,6.060999999999993,5.639,3.870999999999995,3.53
6044,0 days 01:46:02.692000,26,111.195,37.0,2.0,,,False,HARD,26.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.8719999999999999,0.79,3.711999999999989,3.454,1.9799999999999898,1.813
6045,0 days 01:47:53.397000,26,110.705,38.0,2.0,,,False,HARD,27.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.382000000000005,0.346,3.221999999999994,2.998,1.5010000000000048,1.374
6046,0 days 01:49:44.335000,26,110.938,39.0,2.0,,,False,HARD,28.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.6150000000000091,0.557,3.4549999999999983,3.214,1.2870000000000061,1.174
6047,0 days 01:51:35.264000,26,110.929,40.0,2.0,,,False,HARD,29.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.6060000000000088,0.549,3.445999999999998,3.206,0.7120000000000033,0.646
6048,0 days 01:53:26.121000,26,110.857,41.0,2.0,,,False,HARD,30.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.534000000000006,0.484,3.3739999999999952,3.139,0.777000000000001,0.706
6049,0 days 01:55:17.880000,26,111.759,42.0,2.0,,,False,HARD,31.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,11.0,True,1.436000000000007,1.302,4.275999999999996,3.978,1.5300000000000011,1.388
6050,0 days 01:57:09.283000,26,111.403,43.0,2.0,,,False,HARD,32.0,True,AlphaTauri,KVY,1,True,7,Belgian Grand Prix,True,C2,11.0,True,1.0800000000000125,0.979,3.9200000000000017,3.647,1.2289999999999992,1.116
6051,0 days 01:59:00.846000,26,111.563,44.0,2.0,,,False,HARD,33.0,True,AlphaTauri,KVY,2,True,7,Belgian Grand Prix,True,C2,11.0,False,1.240000000000009,1.124,4.079999999999998,3.796,0.7409999999999997,0.669
6052,0 days 00:35:45.270000,7,,1.0,1.0,0 days 00:00:06.179000,,False,MEDIUM,1.0,True,Alfa Romeo Racing,RAI,1,False,7,Belgian Grand Prix,True,C3,16.0,False,,,,,,
6053,0 days 00:37:39.262000,7,113.992,2.0,1.0,,,False,MEDIUM,2.0,True,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C3,16.0,True,3.669000000000011,3.326,6.509,6.056,0.375,0.33
6054,0 days 00:39:32.146000,7,112.884,3.0,1.0,,,False,MEDIUM,3.0,True,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C3,16.0,True,2.561000000000007,2.321,5.400999999999996,5.025,0.6280000000000001,0.559
6055,0 days 00:41:24.086000,7,111.94,4.0,1.0,,,False,MEDIUM,4.0,True,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C3,15.0,True,1.6170000000000044,1.466,4.456999999999994,4.147,-0.06499999999999773,-0.058
6056,0 days 00:43:16.309000,7,112.223,5.0,1.0,,,False,MEDIUM,5.0,True,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C3,15.0,True,1.9000000000000057,1.722,4.739999999999995,4.41,0.4200000000000017,0.376
6057,0 days 00:45:09.196000,7,112.887,6.0,1.0,,,False,MEDIUM,6.0,True,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C3,15.0,True,2.564000000000007,2.324,5.403999999999996,5.028,1.0879999999999939,0.973
6058,0 days 00:47:02.193000,7,112.997,7.0,1.0,,,False,MEDIUM,7.0,True,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C3,15.0,True,2.6740000000000066,2.424,5.513999999999996,5.13,1.2399999999999949,1.11
6059,0 days 00:48:54.400000,7,112.207,8.0,1.0,,,False,MEDIUM,8.0,True,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C3,15.0,True,1.8840000000000003,1.708,4.7239999999999895,4.395,0.41099999999998715,0.368
6060,0 days 00:50:46.243000,7,111.843,9.0,1.0,,,False,MEDIUM,9.0,True,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C3,15.0,True,1.5200000000000102,1.378,4.359999999999999,4.056,0.16400000000000148,0.147
6061,0 days 00:52:50.160000,7,123.917,10.0,1.0,,0 days 00:52:46.554000,False,MEDIUM,10.0,True,Alfa Romeo Racing,RAI,24,False,7,Belgian Grand Prix,True,C3,14.0,False,13.594000000000008,12.322,16.433999999999997,15.29,10.113,8.886
6062,0 days 00:55:31.102000,7,,11.0,2.0,0 days 00:53:09.423000,,False,HARD,1.0,False,Alfa Romeo Racing,RAI,4,False,7,Belgian Grand Prix,True,C2,13.0,False,,,,,,
6063,0 days 00:58:05.948000,7,,12.0,2.0,,,False,HARD,2.0,False,Alfa Romeo Racing,RAI,4,False,7,Belgian Grand Prix,True,C2,13.0,False,,,,,,
6064,0 days 01:01:04.144000,7,,13.0,2.0,,,False,HARD,3.0,False,Alfa Romeo Racing,RAI,4,False,7,Belgian Grand Prix,True,C2,13.0,False,,,,,,
6065,0 days 01:03:37.465000,7,,14.0,2.0,,,False,HARD,4.0,False,Alfa Romeo Racing,RAI,4,False,7,Belgian Grand Prix,True,C2,13.0,False,,,,,,
6066,0 days 01:05:30.223000,7,112.758,15.0,2.0,,,False,HARD,5.0,False,Alfa Romeo Racing,RAI,1,False,7,Belgian Grand Prix,True,C2,13.0,False,2.4350000000000023,2.207,5.2749999999999915,4.908,0.3190000000000026,0.284
6067,0 days 01:07:21.673000,7,111.45,16.0,2.0,,,False,HARD,6.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,1.1270000000000095,1.022,3.9669999999999987,3.691,-0.18599999999999284,-0.167
6068,0 days 01:09:13.404000,7,111.731,17.0,2.0,,,False,HARD,7.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,1.4080000000000013,1.276,4.2479999999999905,3.952,0.11199999999999477,0.1
6069,0 days 01:11:04.958000,7,111.554,18.0,2.0,,,False,HARD,8.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,11.0,True,1.2310000000000088,1.116,4.070999999999998,3.788,0.2980000000000018,0.268
6070,0 days 01:12:55.620000,7,110.662,19.0,2.0,,,False,HARD,9.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.33900000000001285,0.307,3.179000000000002,2.958,0.0,0.0
6071,0 days 01:14:46.121000,7,110.501,20.0,2.0,,,False,HARD,10.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.17800000000001148,0.161,3.0180000000000007,2.808,0.06799999999999784,0.062
6072,0 days 01:16:36.758000,7,110.637,21.0,2.0,,,False,HARD,11.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.31400000000000716,0.285,3.1539999999999964,2.934,0.04800000000000182,0.043
6073,0 days 01:18:27.234000,7,110.476,22.0,2.0,,,False,HARD,12.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.1530000000000058,0.139,2.992999999999995,2.785,0.2360000000000042,0.214
6074,0 days 01:20:17.449000,7,110.215,23.0,2.0,,,False,HARD,13.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,11.0,True,-0.10799999999998988,-0.098,2.7319999999999993,2.542,-0.07299999999999329,-0.066
6075,0 days 01:22:08.032000,7,110.583,24.0,2.0,,,False,HARD,14.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.2600000000000051,0.236,3.0999999999999943,2.884,0.12000000000000455,0.109
6076,0 days 01:23:58.230000,7,110.198,25.0,2.0,,,False,HARD,15.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,11.0,True,-0.125,-0.113,2.714999999999989,2.526,-0.05500000000000682,-0.05
6077,0 days 01:25:48.411000,7,110.181,26.0,2.0,,,False,HARD,16.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,11.0,True,-0.1419999999999959,-0.129,2.6979999999999933,2.51,0.05100000000000193,0.046
6078,0 days 01:27:38.308000,7,109.897,27.0,2.0,,,False,HARD,17.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,10.0,True,-0.4259999999999877,-0.386,2.4140000000000015,2.246,0.777000000000001,0.712
6079,0 days 01:29:28.130000,7,109.822,28.0,2.0,,,True,HARD,18.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,10.0,True,-0.5009999999999906,-0.454,2.3389999999999986,2.176,0.6460000000000008,0.592
6080,0 days 01:31:18.247000,7,110.117,29.0,2.0,,,False,HARD,19.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,10.0,True,-0.20599999999998886,-0.187,2.6340000000000003,2.451,1.01400000000001,0.929
6081,0 days 01:33:08.137000,7,109.89,30.0,2.0,,,False,HARD,20.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,10.0,True,-0.4329999999999927,-0.392,2.4069999999999965,2.239,0.6290000000000049,0.576
6082,0 days 01:34:58.155000,7,110.018,31.0,2.0,,,False,HARD,21.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,10.0,True,-0.3049999999999926,-0.276,2.5349999999999966,2.359,0.8260000000000076,0.756
6083,0 days 01:36:48.681000,7,110.526,32.0,2.0,,,False,HARD,22.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,10.0,True,0.20300000000000296,0.184,3.042999999999992,2.831,1.2439999999999998,1.138
6084,0 days 01:38:40.229000,7,111.548,33.0,2.0,,,False,HARD,23.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,11.0,True,1.2250000000000085,1.11,4.064999999999998,3.782,2.225999999999999,2.036
6085,0 days 01:40:31.939000,7,111.71,34.0,2.0,,,False,HARD,24.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,1.3870000000000005,1.257,4.22699999999999,3.933,2.573999999999998,2.359
6086,0 days 01:42:22.447000,7,110.508,35.0,2.0,,,False,HARD,25.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.18500000000000227,0.168,3.0249999999999915,2.814,0.679000000000002,0.618
6087,0 days 01:44:13.092000,7,110.645,36.0,2.0,,,False,HARD,26.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.32200000000000273,0.292,3.161999999999992,2.942,0.9719999999999942,0.886
6088,0 days 01:46:04.437000,7,111.345,37.0,2.0,,,False,HARD,27.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,1.0220000000000056,0.926,3.8619999999999948,3.593,2.1299999999999955,1.95
6089,0 days 01:47:54.819000,7,110.382,38.0,2.0,,,False,HARD,28.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.05900000000001171,0.053,2.899000000000001,2.697,1.1780000000000115,1.079
6090,0 days 01:49:46.289000,7,111.47,39.0,2.0,,,False,HARD,29.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,1.1470000000000056,1.04,3.9869999999999948,3.709,1.8190000000000026,1.659
6091,0 days 01:51:36.984000,7,110.695,40.0,2.0,,,False,HARD,30.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.3719999999999999,0.337,3.211999999999989,2.988,0.47799999999999443,0.434
6092,0 days 01:53:27.504000,7,110.52,41.0,2.0,,,False,HARD,31.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.19700000000000273,0.179,3.036999999999992,2.826,0.4399999999999977,0.4
6093,0 days 01:55:18.823000,7,111.319,42.0,2.0,,,False,HARD,32.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.9960000000000093,0.903,3.8359999999999985,3.569,1.0900000000000034,0.989
6094,0 days 01:57:10.241000,7,111.418,43.0,2.0,,,False,HARD,33.0,False,Alfa Romeo Racing,RAI,1,True,7,Belgian Grand Prix,True,C2,12.0,True,1.095000000000013,0.993,3.9350000000000023,3.661,1.2439999999999998,1.129
6095,0 days 01:59:02.178000,7,111.937,44.0,2.0,,,False,HARD,34.0,False,Alfa Romeo Racing,RAI,2,True,7,Belgian Grand Prix,True,C2,12.0,False,1.6140000000000043,1.463,4.4539999999999935,4.144,1.1149999999999949,1.006
6096,0 days 00:35:43.498000,5,,1.0,1.0,0 days 00:00:06.179000,,False,MEDIUM,1.0,True,Ferrari,VET,1,False,7,Belgian Grand Prix,True,C3,13.0,False,,,,,,
6097,0 days 00:37:37.624000,5,114.126,2.0,1.0,,,False,MEDIUM,2.0,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C3,13.0,True,3.8030000000000115,3.447,6.643000000000001,6.181,0.5090000000000003,0.448
6098,0 days 00:39:29.847000,5,112.223,3.0,1.0,,,False,MEDIUM,3.0,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C3,13.0,True,1.9000000000000057,1.722,4.739999999999995,4.41,-0.03300000000000125,-0.029
6099,0 days 00:41:22.198000,5,112.351,4.0,1.0,,,False,MEDIUM,4.0,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C3,13.0,True,2.028000000000006,1.838,4.867999999999995,4.529,0.34600000000000364,0.309
6100,0 days 00:43:14.683000,5,112.485,5.0,1.0,,,False,MEDIUM,5.0,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C3,13.0,True,2.162000000000006,1.96,5.001999999999995,4.654,0.6820000000000022,0.61
6101,0 days 00:45:07.634000,5,112.951,6.0,1.0,,,False,MEDIUM,6.0,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C3,13.0,True,2.628,2.382,5.467999999999989,5.087,1.1519999999999868,1.03
6102,0 days 00:47:00.043000,5,112.409,7.0,1.0,,,False,MEDIUM,7.0,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C3,13.0,True,2.0860000000000127,1.891,4.926000000000002,4.583,0.652000000000001,0.583
6103,0 days 00:48:52.083000,5,112.04,8.0,1.0,,,False,MEDIUM,8.0,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C3,13.0,True,1.717000000000013,1.556,4.557000000000002,4.24,0.24399999999999977,0.218
6104,0 days 00:50:44.328000,5,112.245,9.0,1.0,,,False,MEDIUM,9.0,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C3,13.0,True,1.9220000000000113,1.742,4.7620000000000005,4.43,0.5660000000000025,0.507
6105,0 days 00:52:43.546000,5,119.218,10.0,1.0,,,False,MEDIUM,10.0,True,Ferrari,VET,24,False,7,Belgian Grand Prix,True,C3,12.0,False,8.89500000000001,8.063,11.735,10.918,5.4140000000000015,4.757
6106,0 days 00:55:16.684000,5,,11.0,1.0,,0 days 00:55:12.958000,False,MEDIUM,11.0,True,Ferrari,VET,4,False,7,Belgian Grand Prix,True,C3,12.0,False,,,,,,
6107,0 days 00:58:03.674000,5,,12.0,2.0,0 days 00:55:35.952000,,False,HARD,,True,Ferrari,VET,4,False,7,Belgian Grand Prix,True,C2,12.0,False,,,,,,
6108,0 days 01:01:02.778000,5,,13.0,2.0,,,False,HARD,,True,Ferrari,VET,4,False,7,Belgian Grand Prix,True,C2,12.0,False,,,,,,
6109,0 days 01:03:36.973000,5,,14.0,2.0,,,False,HARD,,True,Ferrari,VET,4,False,7,Belgian Grand Prix,True,C2,12.0,False,,,,,,
6110,0 days 01:05:29.750000,5,112.777,15.0,2.0,,,False,HARD,,True,Ferrari,VET,1,False,7,Belgian Grand Prix,True,C2,12.0,False,2.4540000000000077,2.224,5.293999999999997,4.925,0.33800000000000807,0.301
6111,0 days 01:07:22.047000,5,112.297,16.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,13.0,True,1.9740000000000038,1.789,4.813999999999993,4.479,0.6610000000000014,0.592
6112,0 days 01:09:13.950000,5,111.903,17.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,13.0,True,1.5800000000000125,1.432,4.420000000000002,4.112,0.284000000000006,0.254
6113,0 days 01:11:05.510000,5,111.56,18.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,13.0,True,1.237000000000009,1.121,4.076999999999998,3.793,0.30400000000000205,0.273
6114,0 days 01:12:56.520000,5,111.01,19.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.6870000000000118,0.623,3.527000000000001,3.281,0.347999999999999,0.314
6115,0 days 01:14:47.071000,5,110.551,20.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.22800000000000864,0.207,3.067999999999998,2.854,0.117999999999995,0.107
6116,0 days 01:16:37.864000,5,110.793,21.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.4700000000000131,0.426,3.3100000000000023,3.08,0.20400000000000773,0.184
6117,0 days 01:18:28.388000,5,110.524,22.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.20100000000000762,0.182,3.040999999999997,2.829,0.284000000000006,0.258
6118,0 days 01:20:18.588000,5,110.2,23.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,-0.12299999999999045,-0.111,2.7169999999999987,2.528,-0.08799999999999386,-0.08
6119,0 days 01:22:09.051000,5,110.463,24.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.14000000000000057,0.127,2.9799999999999898,2.773,0.0,0.0
6120,0 days 01:23:59.283000,5,110.232,25.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,-0.09099999999999397,-0.082,2.7489999999999952,2.558,-0.021000000000000796,-0.019
6121,0 days 01:25:49.634000,5,110.351,26.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,0.028000000000005798,0.025,2.867999999999995,2.668,0.22100000000000364,0.201
6122,0 days 01:27:40.141000,5,110.507,27.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.1840000000000117,0.167,3.024000000000001,2.813,1.3870000000000005,1.271
6123,0 days 01:29:30.521000,5,110.38,28.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,11.0,True,0.05700000000000216,0.052,2.8969999999999914,2.695,1.2039999999999935,1.103
6124,0 days 01:31:21.899000,5,111.378,29.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,1.0550000000000068,0.956,3.894999999999996,3.624,2.2750000000000057,2.085
6125,0 days 01:33:12.078000,5,110.179,30.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,-0.14399999999999125,-0.131,2.695999999999998,2.508,0.9180000000000064,0.84
6126,0 days 01:35:02.036000,5,109.958,31.0,2.0,,,True,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,12.0,True,-0.3649999999999949,-0.331,2.4749999999999943,2.303,0.7660000000000053,0.702
6127,0 days 01:36:53.918000,5,111.882,32.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,13.0,True,1.5590000000000117,1.413,4.399000000000001,4.093,2.6000000000000085,2.379
6128,0 days 01:38:44.417000,5,110.499,33.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,13.0,True,0.17600000000000193,0.16,3.015999999999991,2.806,1.1769999999999925,1.077
6129,0 days 01:40:34.909000,5,110.492,34.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,13.0,True,0.16900000000001114,0.153,3.0090000000000003,2.8,1.3560000000000088,1.242
6130,0 days 01:42:25.461000,5,110.552,35.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,13.0,True,0.22900000000001342,0.208,3.0690000000000026,2.855,0.7230000000000132,0.658
6131,0 days 01:44:16.132000,5,110.671,36.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,13.0,True,0.3480000000000132,0.315,3.1880000000000024,2.966,0.9980000000000047,0.91
6132,0 days 01:46:07.122000,5,110.99,37.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,13.0,True,0.6670000000000016,0.605,3.506999999999991,3.263,1.7749999999999915,1.625
6133,0 days 01:47:57.806000,5,110.684,38.0,2.0,,,False,HARD,,True,Ferrari,VET,1,True,7,Belgian Grand Prix,True,C2,13.0,True,0.3610000000000042,0.327,3.2009999999999934,2.978,1.480000000000004,1.355
