Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,Team,Driver,TrackStatus,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,Position,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
0 days 02:16:25.405000,1,92.968,45,,,FALSE,HARD,27,TRUE,2,Red Bull Racing,VER,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,2,TRUE,-2.171,-2.282,1.062,1.156,-1.005,-1.069
0 days 02:17:58.553000,1,93.148,46,,,FALSE,HARD,28,TRUE,2,Red Bull Racing,VER,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,2,TRUE,-1.991,-2.093,1.242,1.351,-0.954,-1.014
0 days 02:19:31.791000,1,93.238,47,,,FALSE,HARD,29,TRUE,2,Red Bull Racing,VER,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,2,TRUE,-1.901,-1.998,1.332,1.449,-0.678,-0.722
0 days 02:21:05.398000,1,93.607,48,,,FALSE,HARD,30,TRUE,2,Red Bull Racing,VER,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,2,TRUE,-1.532,-1.61,1.701,1.851,-0.321,-0.342
0 days 02:22:39.233000,1,93.835,49,,,FALSE,HARD,31,TRUE,2,Red Bull Racing,VER,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,2,TRUE,-1.304,-1.371,1.929,2.099,0.045,0.048
0 days 02:24:11.139000,1,91.906,50,,,TRUE,HARD,32,TRUE,2,Red Bull Racing,VER,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,2,TRUE,-3.233,-3.398,0,0,-2.019,-2.15
0 days 01:04:27.780000,14,,1,0 days 00:23:15.253000,,FALSE,MEDIUM,1,TRUE,1,Aston Martin,ALO,1,FALSE,2,Saudi Arabian Grand Prix,TRUE,C3,1,FALSE,,,,,,
0 days 01:06:03.347000,14,95.567,2,,,FALSE,MEDIUM,2,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,1,TRUE,0.428,0.45,3.661,3.983,-1.636,-1.683
0 days 01:07:38.487000,14,95.14,3,,,FALSE,MEDIUM,3,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,1,TRUE,0.001,0.001,3.234,3.519,-1.253,-1.3
0 days 01:09:15.151000,14,96.664,4,,,FALSE,MEDIUM,4,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,1.525,1.603,4.758,5.177,0.233,0.242
0 days 01:10:50.071000,14,94.92,5,,,FALSE,MEDIUM,5,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.219,-0.23,3.014,3.279,-1.031,-1.075
0 days 01:12:24.729000,14,94.658,6,,,FALSE,MEDIUM,6,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.481,-0.506,2.752,2.994,-1.226,-1.279
0 days 01:13:59.151000,14,94.422,7,,,FALSE,MEDIUM,7,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.717,-0.754,2.516,2.738,-1.683,-1.751
0 days 01:15:33.549000,14,94.398,8,,,FALSE,MEDIUM,8,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.741,-0.779,2.492,2.711,-1.769,-1.84
0 days 01:17:07.949000,14,94.4,9,,,FALSE,MEDIUM,9,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.739,-0.777,2.494,2.714,-1.806,-1.877
0 days 01:18:42.784000,14,94.835,10,,,FALSE,MEDIUM,10,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.304,-0.32,2.929,3.187,-1.181,-1.23
0 days 01:20:17.766000,14,94.982,11,,,FALSE,MEDIUM,11,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.157,-0.165,3.076,3.347,-0.923,-0.962
0 days 01:21:52.693000,14,94.927,12,,,FALSE,MEDIUM,12,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.212,-0.223,3.021,3.287,-1.17,-1.218
0 days 01:23:27.611000,14,94.918,13,,,FALSE,MEDIUM,13,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.221,-0.232,3.012,3.277,-1.035,-1.079
0 days 01:25:02.448000,14,94.837,14,,,FALSE,MEDIUM,14,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.302,-0.317,2.931,3.189,-1.235,-1.285
0 days 01:26:37.165000,14,94.717,15,,,FALSE,MEDIUM,15,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.422,-0.444,2.811,3.059,-1.294,-1.348
0 days 01:28:12.007000,14,94.842,16,,,FALSE,MEDIUM,16,TRUE,1,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,TRUE,-0.297,-0.312,2.936,3.195,-1.211,-1.261
0 days 01:29:46.602000,14,94.595,17,,,FALSE,MEDIUM,17,TRUE,1,Aston Martin,ALO,2,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,2,FALSE,-0.544,-0.572,2.689,2.926,-13.14,-12.197
0 days 01:31:56.225000,14,129.623,18,,0 days 01:31:55.100000,FALSE,MEDIUM,18,TRUE,1,Aston Martin,ALO,24,FALSE,2,Saudi Arabian Grand Prix,TRUE,C3,2,FALSE,34.484,36.246,37.717,41.039,-6.582,-4.832
0 days 01:35:00.407000,14,,19,0 days 01:32:21.959000,,FALSE,HARD,2,FALSE,2,Aston Martin,ALO,4,FALSE,2,Saudi Arabian Grand Prix,TRUE,C2,2,FALSE,,,,,,
0 days 01:37:39.742000,14,,20,,,FALSE,HARD,3,FALSE,2,Aston Martin,ALO,4,FALSE,2,Saudi Arabian Grand Prix,TRUE,C2,2,FALSE,,,,,,
0 days 01:39:15.775000,14,96.033,21,,,FALSE,HARD,4,FALSE,2,Aston Martin,ALO,1,FALSE,2,Saudi Arabian Grand Prix,TRUE,C2,2,FALSE,0.894,0.94,4.127,4.49,-2.341,-2.38
0 days 01:40:50.513000,14,94.738,22,,,FALSE,HARD,5,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,2,TRUE,-0.401,-0.421,2.832,3.081,-1.838,-1.903
0 days 01:42:25.284000,14,94.771,23,,,FALSE,HARD,6,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,2,TRUE,-0.368,-0.387,2.865,3.117,-0.885,-0.925
0 days 01:44:00.120000,14,94.836,24,,,FALSE,HARD,7,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,2,TRUE,-0.303,-0.318,2.93,3.188,-0.55,-0.577
0 days 01:45:34.256000,14,94.136,25,,,FALSE,HARD,8,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.003,-1.054,2.23,2.426,-1.379,-1.444
0 days 01:47:08.375000,14,94.119,26,,,FALSE,HARD,9,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.02,-1.072,2.213,2.408,-1.196,-1.255
0 days 01:48:42.621000,14,94.246,27,,,FALSE,HARD,10,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-0.893,-0.939,2.34,2.546,-0.95,-0.998
0 days 01:50:16.683000,14,94.062,28,,,FALSE,HARD,11,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.077,-1.132,2.156,2.346,-0.974,-1.025
0 days 01:51:50.671000,14,93.988,29,,,FALSE,HARD,12,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.151,-1.21,2.082,2.265,-0.682,-0.72
0 days 01:53:24.325000,14,93.654,30,,,FALSE,HARD,13,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.485,-1.561,1.748,1.902,-1.459,-1.534
0 days 01:54:57.930000,14,93.605,31,,,FALSE,HARD,14,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.534,-1.612,1.699,1.849,-1.255,-1.323
0 days 01:56:31.331000,14,93.401,32,,,FALSE,HARD,15,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.738,-1.827,1.495,1.627,-1.429,-1.507
0 days 01:58:04.668000,14,93.337,33,,,FALSE,HARD,16,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.802,-1.894,1.431,1.557,-1.122,-1.188
0 days 01:59:37.888000,14,93.22,34,,,FALSE,HARD,17,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.919,-2.017,1.314,1.43,-1.555,-1.641
0 days 02:01:11.402000,14,93.514,35,,,FALSE,HARD,18,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.625,-1.708,1.608,1.75,-1.247,-1.316
0 days 02:02:44.725000,14,93.323,36,,,FALSE,HARD,19,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.816,-1.909,1.417,1.542,-1.2,-1.27
0 days 02:04:17.900000,14,93.175,37,,,FALSE,HARD,20,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.964,-2.064,1.269,1.381,-1.148,-1.217
0 days 02:05:51.074000,14,93.174,38,,,FALSE,HARD,21,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.965,-2.065,1.268,1.38,-0.957,-1.017
0 days 02:07:24.323000,14,93.249,39,,,FALSE,HARD,22,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.89,-1.987,1.343,1.461,-0.865,-0.919
0 days 02:08:57.091000,14,92.768,40,,,FALSE,HARD,23,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-2.371,-2.492,0.862,0.938,-1.47,-1.56
0 days 02:10:30.218000,14,93.127,41,,,FALSE,HARD,24,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-2.012,-2.115,1.221,1.329,-0.854,-0.909
0 days 02:12:03.374000,14,93.156,42,,,FALSE,HARD,25,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.983,-2.084,1.25,1.36,-0.806,-0.858
0 days 02:13:36.581000,14,93.207,43,,,FALSE,HARD,26,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.932,-2.031,1.301,1.416,-0.801,-0.852
0 days 02:15:09.770000,14,93.189,44,,,FALSE,HARD,27,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-1.95,-2.05,1.283,1.396,-0.749,-0.797
0 days 02:16:42.845000,14,93.075,45,,,FALSE,HARD,28,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-2.064,-2.169,1.169,1.272,-0.898,-0.956
0 days 02:18:15.824000,14,92.979,46,,,FALSE,HARD,29,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-2.16,-2.27,1.073,1.167,-1.123,-1.193
0 days 02:19:48.711000,14,92.887,47,,,FALSE,HARD,30,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-2.252,-2.367,0.981,1.067,-1.029,-1.096
0 days 02:21:21.513000,14,92.802,48,,,FALSE,HARD,31,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-2.337,-2.456,0.896,0.975,-1.126,-1.199
0 days 02:22:54.328000,14,92.815,49,,,FALSE,HARD,32,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-2.324,-2.443,0.909,0.989,-0.975,-1.04
0 days 02:24:26.568000,14,92.24,50,,,TRUE,HARD,33,FALSE,2,Aston Martin,ALO,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-2.899,-3.047,0.334,0.363,-1.685,-1.794
0 days 01:04:29.584000,63,,1,0 days 00:25:44.172000,,FALSE,MEDIUM,1,TRUE,1,Mercedes,RUS,1,FALSE,2,Saudi Arabian Grand Prix,TRUE,C3,3,FALSE,,,,,,
0 days 01:06:05.698000,63,96.114,2,,,FALSE,MEDIUM,2,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.975,1.025,4.208,4.579,-1.089,-1.12
0 days 01:07:40.998000,63,95.3,3,,,FALSE,MEDIUM,3,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.161,0.169,3.394,3.693,-1.093,-1.134
0 days 01:09:16.594000,63,95.596,4,,,FALSE,MEDIUM,4,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.457,0.48,3.69,4.015,-0.835,-0.866
0 days 01:10:52.017000,63,95.423,5,,,FALSE,MEDIUM,5,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.284,0.299,3.517,3.827,-0.528,-0.55
0 days 01:12:27.494000,63,95.477,6,,,FALSE,MEDIUM,6,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.338,0.355,3.571,3.885,-0.407,-0.424
0 days 01:14:02.750000,63,95.256,7,,,FALSE,MEDIUM,7,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.117,0.123,3.35,3.645,-0.849,-0.883
0 days 01:15:37.907000,63,95.157,8,,,FALSE,MEDIUM,8,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.018,0.019,3.251,3.537,-1.01,-1.05
0 days 01:17:13.797000,63,95.89,9,,,FALSE,MEDIUM,9,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.751,0.789,3.984,4.335,-0.316,-0.328
0 days 01:18:49.062000,63,95.265,10,,,FALSE,MEDIUM,10,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.126,0.132,3.359,3.655,-0.751,-0.782
0 days 01:20:24.462000,63,95.4,11,,,FALSE,MEDIUM,11,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.261,0.274,3.494,3.802,-0.505,-0.527
0 days 01:21:59.745000,63,95.283,12,,,FALSE,MEDIUM,12,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,0.144,0.151,3.377,3.674,-0.814,-0.847
0 days 01:23:34.788000,63,95.043,13,,,FALSE,MEDIUM,13,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,-0.096,-0.101,3.137,3.413,-0.91,-0.948
0 days 01:25:09.728000,63,94.94,14,,,FALSE,MEDIUM,14,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,-0.199,-0.209,3.034,3.301,-1.132,-1.178
0 days 01:26:44.674000,63,94.946,15,,,FALSE,MEDIUM,15,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,-0.193,-0.203,3.04,3.308,-1.065,-1.109
0 days 01:28:19.794000,63,95.12,16,,,FALSE,MEDIUM,16,TRUE,1,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,TRUE,-0.019,-0.02,3.214,3.497,-0.933,-0.971
0 days 01:29:54.686000,63,94.892,17,,,FALSE,MEDIUM,17,TRUE,1,Mercedes,RUS,2,TRUE,2,Saudi Arabian Grand Prix,TRUE,C3,3,FALSE,-0.247,-0.26,2.986,3.249,-12.843,-11.921
0 days 01:32:06.903000,63,132.217,18,,0 days 01:32:05.756000,FALSE,MEDIUM,18,TRUE,1,Mercedes,RUS,24,FALSE,2,Saudi Arabian Grand Prix,TRUE,C3,3,FALSE,37.078,38.972,40.311,43.861,-3.988,-2.928
0 days 01:35:02.432000,63,,19,0 days 01:32:26.584000,,FALSE,HARD,1,TRUE,2,Mercedes,RUS,4,FALSE,2,Saudi Arabian Grand Prix,TRUE,C2,3,FALSE,,,,,,
0 days 01:37:39.963000,63,,20,,,FALSE,HARD,2,TRUE,2,Mercedes,RUS,4,FALSE,2,Saudi Arabian Grand Prix,TRUE,C2,3,FALSE,,,,,,
0 days 01:39:16.765000,63,96.802,21,,,FALSE,HARD,3,TRUE,2,Mercedes,RUS,1,FALSE,2,Saudi Arabian Grand Prix,TRUE,C2,3,FALSE,1.663,1.748,4.896,5.327,-1.572,-1.598
0 days 01:40:51.835000,63,95.07,22,,,FALSE,HARD,4,TRUE,2,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,3,TRUE,-0.069,-0.073,3.164,3.443,-1.506,-1.559
0 days 01:42:26.793000,63,94.958,23,,,FALSE,HARD,5,TRUE,2,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,4,TRUE,-0.181,-0.19,3.052,3.321,-0.698,-0.73
0 days 01:44:01.856000,63,95.063,24,,,FALSE,HARD,6,TRUE,2,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,4,TRUE,-0.076,-0.08,3.157,3.435,-0.323,-0.339
0 days 01:45:35.962000,63,94.106,25,,,FALSE,HARD,7,TRUE,2,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,4,TRUE,-1.033,-1.086,2.2,2.394,-1.409,-1.475
0 days 01:47:10.455000,63,94.493,26,,,FALSE,HARD,8,TRUE,2,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,4,TRUE,-0.646,-0.679,2.587,2.815,-0.822,-0.862
0 days 01:48:44.573000,63,94.118,27,,,FALSE,HARD,9,TRUE,2,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,4,TRUE,-1.021,-1.073,2.212,2.407,-1.078,-1.132
0 days 01:50:18.664000,63,94.091,28,,,FALSE,HARD,10,TRUE,2,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,4,TRUE,-1.048,-1.102,2.185,2.377,-0.945,-0.994
0 days 01:51:52.352000,63,93.688,29,,,FALSE,HARD,11,TRUE,2,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,4,TRUE,-1.451,-1.525,1.782,1.939,-0.982,-1.037
0 days 01:53:26.517000,63,94.165,30,,,FALSE,HARD,12,TRUE,2,Mercedes,RUS,1,TRUE,2,Saudi Arabian Grand Prix,TRUE,C2,4,TRUE,-0.974,-1.024,2.259,2.458,-0.948,-0.997
