Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,RoundNumber,EventName
0 days 01:22:57.434000,81,0 days 00:01:41.156000,12,,,0 days 00:00:32.100000,0 days 00:00:44.235000,0 days 00:00:24.821000,0 days 01:21:48.378000,0 days 01:22:32.613000,0 days 01:22:57.434000,224.0,243.0,276.0,300.0,False,SOFT,12.0,True,1,0 days 01:21:16.278000,McLaren,PIA,1,True,2023-03-05 15:22:18.127,1,Bahrain Grand Prix
0 days 01:24:59.505000,81,0 days 00:02:02.071000,13,,0 days 01:24:56.987000,0 days 00:00:34.839000,0 days 00:00:53.536000,0 days 00:00:33.696000,0 days 01:23:32.273000,0 days 01:24:25.809000,0 days 01:24:59.505000,151.0,202.0,,299.0,False,SOFT,13.0,True,1,0 days 01:22:57.434000,McLaren,PIA,1,False,2023-03-05 15:23:59.283,1,Bahrain Grand Prix
0 days 01:04:28.186000,11,,1,0 days 00:23:44.378000,,,0 days 00:00:29.964000,0 days 00:00:30.233000,,0 days 01:03:57.990000,0 days 01:04:28.240000,285.0,302.0,295.0,303.0,False,MEDIUM,1.0,True,1,0 days 01:02:50.632000,Red Bull Racing,PER,1,False,2023-03-19 17:03:50.718,2,Saudi Arabian Grand Prix
0 days 01:06:04.092000,11,0 days 00:01:35.906000,2,,,0 days 00:00:35.785000,0 days 00:00:29.903000,0 days 00:00:30.218000,0 days 01:05:03.971000,0 days 01:05:33.874000,0 days 01:06:04.092000,287.0,296.0,294.0,316.0,False,MEDIUM,2.0,True,1,0 days 01:04:28.186000,Red Bull Racing,PER,1,True,2023-03-19 17:05:28.272,2,Saudi Arabian Grand Prix
0 days 01:07:38.921000,11,0 days 00:01:34.829000,3,,,0 days 00:00:35.340000,0 days 00:00:29.825000,0 days 00:00:29.664000,0 days 01:06:39.432000,0 days 01:07:09.257000,0 days 01:07:38.921000,,306.0,307.0,334.0,False,MEDIUM,3.0,True,1,0 days 01:06:04.092000,Red Bull Racing,PER,1,True,2023-03-19 17:07:04.178,2,Saudi Arabian Grand Prix
0 days 01:09:14.572000,11,0 days 00:01:35.651000,4,,,0 days 00:00:35.484000,0 days 00:00:30.147000,0 days 00:00:30.020000,0 days 01:08:14.405000,0 days 01:08:44.552000,0 days 01:09:14.572000,285.0,300.0,291.0,307.0,False,MEDIUM,4.0,True,1,0 days 01:07:38.921000,Red Bull Racing,PER,1,True,2023-03-19 17:08:39.007,2,Saudi Arabian Grand Prix
0 days 01:10:49.445000,11,0 days 00:01:34.873000,5,,,0 days 00:00:35.024000,0 days 00:00:29.903000,0 days 00:00:29.946000,0 days 01:09:49.596000,0 days 01:10:19.499000,0 days 01:10:49.445000,284.0,303.0,291.0,312.0,False,MEDIUM,5.0,True,1,0 days 01:09:14.572000,Red Bull Racing,PER,1,True,2023-03-19 17:10:14.658,2,Saudi Arabian Grand Prix
0 days 01:12:24.066000,11,0 days 00:01:34.621000,6,,,0 days 00:00:34.934000,0 days 00:00:29.815000,0 days 00:00:29.872000,0 days 01:11:24.379000,0 days 01:11:54.194000,0 days 01:12:24.066000,281.0,302.0,291.0,310.0,False,MEDIUM,6.0,True,1,0 days 01:10:49.445000,Red Bull Racing,PER,1,True,2023-03-19 17:11:49.531,2,Saudi Arabian Grand Prix
0 days 01:13:58.343000,11,0 days 00:01:34.277000,7,,,0 days 00:00:34.729000,0 days 00:00:29.780000,0 days 00:00:29.768000,0 days 01:12:58.795000,0 days 01:13:28.575000,0 days 01:13:58.343000,283.0,303.0,291.0,311.0,False,MEDIUM,7.0,True,1,0 days 01:12:24.066000,Red Bull Racing,PER,1,True,2023-03-19 17:13:24.152,2,Saudi Arabian Grand Prix
0 days 01:15:32.820000,11,0 days 00:01:34.477000,8,,,0 days 00:00:34.767000,0 days 00:00:29.802000,0 days 00:00:29.908000,0 days 01:14:33.110000,0 days 01:15:02.912000,0 days 01:15:32.820000,281.0,301.0,293.0,307.0,False,MEDIUM,8.0,True,1,0 days 01:13:58.343000,Red Bull Racing,PER,1,True,2023-03-19 17:14:58.429,2,Saudi Arabian Grand Prix
0 days 01:17:07.075000,11,0 days 00:01:34.255000,9,,,0 days 00:00:34.621000,0 days 00:00:29.735000,0 days 00:00:29.899000,0 days 01:16:07.441000,0 days 01:16:37.176000,0 days 01:17:07.075000,284.0,303.0,293.0,311.0,False,MEDIUM,9.0,True,1,0 days 01:15:32.820000,Red Bull Racing,PER,1,True,2023-03-19 17:16:32.906,2,Saudi Arabian Grand Prix
0 days 01:18:41.181000,11,0 days 00:01:34.106000,10,,,0 days 00:00:34.580000,0 days 00:00:29.708000,0 days 00:00:29.818000,0 days 01:17:41.655000,0 days 01:18:11.363000,0 days 01:18:41.181000,286.0,302.0,294.0,308.0,False,MEDIUM,10.0,True,1,0 days 01:17:07.075000,Red Bull Racing,PER,1,True,2023-03-19 17:18:07.161,2,Saudi Arabian Grand Prix
0 days 01:20:15.256000,11,0 days 00:01:34.075000,11,,,0 days 00:00:34.583000,0 days 00:00:29.677000,0 days 00:00:29.815000,0 days 01:19:15.764000,0 days 01:19:45.441000,0 days 01:20:15.256000,284.0,303.0,294.0,310.0,False,MEDIUM,11.0,True,1,0 days 01:18:41.181000,Red Bull Racing,PER,1,True,2023-03-19 17:19:41.267,2,Saudi Arabian Grand Prix
0 days 01:21:49.416000,11,0 days 00:01:34.160000,12,,,0 days 00:00:34.494000,0 days 00:00:29.695000,0 days 00:00:29.971000,0 days 01:20:49.750000,0 days 01:21:19.445000,0 days 01:21:49.416000,286.0,301.0,292.0,307.0,False,MEDIUM,12.0,True,1,0 days 01:20:15.256000,Red Bull Racing,PER,1,True,2023-03-19 17:21:15.342,2,Saudi Arabian Grand Prix
0 days 01:23:23.679000,11,0 days 00:01:34.263000,13,,,0 days 00:00:34.547000,0 days 00:00:29.804000,0 days 00:00:29.912000,0 days 01:22:23.963000,0 days 01:22:53.767000,0 days 01:23:23.679000,285.0,303.0,293.0,309.0,False,MEDIUM,13.0,True,1,0 days 01:21:49.416000,Red Bull Racing,PER,1,True,2023-03-19 17:22:49.502,2,Saudi Arabian Grand Prix
0 days 01:24:58.088000,11,0 days 00:01:34.409000,14,,,0 days 00:00:34.688000,0 days 00:00:29.793000,0 days 00:00:29.928000,0 days 01:23:58.367000,0 days 01:24:28.160000,0 days 01:24:58.088000,286.0,302.0,292.0,309.0,False,MEDIUM,14.0,True,1,0 days 01:23:23.679000,Red Bull Racing,PER,1,True,2023-03-19 17:24:23.765,2,Saudi Arabian Grand Prix
0 days 01:26:32.480000,11,0 days 00:01:34.392000,15,,,0 days 00:00:34.641000,0 days 00:00:29.849000,0 days 00:00:29.902000,0 days 01:25:32.729000,0 days 01:26:02.578000,0 days 01:26:32.480000,,303.0,292.0,310.0,False,MEDIUM,15.0,True,1,0 days 01:24:58.088000,Red Bull Racing,PER,1,True,2023-03-19 17:25:58.174,2,Saudi Arabian Grand Prix
0 days 01:28:06.670000,11,0 days 00:01:34.190000,16,,,0 days 00:00:34.554000,0 days 00:00:29.775000,0 days 00:00:29.861000,0 days 01:27:07.034000,0 days 01:27:36.809000,0 days 01:28:06.670000,,303.0,293.0,310.0,False,MEDIUM,16.0,True,1,0 days 01:26:32.480000,Red Bull Racing,PER,1,True,2023-03-19 17:27:32.566,2,Saudi Arabian Grand Prix
0 days 01:29:40.631000,11,0 days 00:01:33.961000,17,,,0 days 00:00:34.468000,0 days 00:00:29.688000,0 days 00:00:29.805000,0 days 01:28:41.138000,0 days 01:29:10.826000,0 days 01:29:40.631000,,304.0,294.0,311.0,False,MEDIUM,17.0,True,1,0 days 01:28:06.670000,Red Bull Racing,PER,2,True,2023-03-19 17:29:06.756,2,Saudi Arabian Grand Prix
0 days 01:31:47.988000,11,0 days 00:02:07.357000,18,,0 days 01:31:46.882000,0 days 00:00:39.183000,0 days 00:00:47.443000,0 days 00:00:40.731000,0 days 01:30:19.814000,0 days 01:31:07.257000,0 days 01:31:47.988000,131.0,147.0,,282.0,False,MEDIUM,18.0,True,1,0 days 01:29:40.631000,Red Bull Racing,PER,24,False,2023-03-19 17:30:40.717,2,Saudi Arabian Grand Prix
0 days 01:34:58.300000,11,,19,0 days 01:32:07.553000,,0 days 00:01:16.740000,0 days 00:00:59.741000,0 days 00:00:53.853000,0 days 01:33:04.833000,0 days 01:34:04.551000,0 days 01:34:58.300000,123.0,133.0,162.0,135.0,False,HARD,1.0,True,2,0 days 01:31:47.988000,Red Bull Racing,PER,4,False,2023-03-19 17:32:48.074,2,Saudi Arabian Grand Prix
0 days 01:37:39.129000,11,,20,,,0 days 00:00:57.869000,0 days 00:00:49.019000,0 days 00:00:53.911000,0 days 01:35:56.377000,0 days 01:36:45.298000,0 days 01:37:39.235000,169.0,132.0,259.0,165.0,False,HARD,2.0,True,2,0 days 01:34:58.300000,Red Bull Racing,PER,4,False,2023-03-19 17:35:58.386,2,Saudi Arabian Grand Prix
0 days 01:39:13.686000,11,0 days 00:01:34.557000,21,,,0 days 00:00:34.992000,0 days 00:00:29.798000,0 days 00:00:29.767000,0 days 01:38:14.121000,0 days 01:38:43.919000,0 days 01:39:13.686000,285.0,298.0,292.0,306.0,False,HARD,3.0,True,2,0 days 01:37:39.129000,Red Bull Racing,PER,1,False,2023-03-19 17:38:39.215,2,Saudi Arabian Grand Prix
0 days 01:40:47.581000,11,0 days 00:01:33.895000,22,,,0 days 00:00:34.515000,0 days 00:00:29.661000,0 days 00:00:29.719000,0 days 01:39:48.201000,0 days 01:40:17.862000,0 days 01:40:47.581000,284.0,301.0,293.0,308.0,False,HARD,4.0,True,2,0 days 01:39:13.686000,Red Bull Racing,PER,1,True,2023-03-19 17:40:13.772,2,Saudi Arabian Grand Prix
0 days 01:42:21.045000,11,0 days 00:01:33.464000,23,,,0 days 00:00:34.361000,0 days 00:00:29.544000,0 days 00:00:29.559000,0 days 01:41:21.942000,0 days 01:41:51.486000,0 days 01:42:21.045000,287.0,302.0,293.0,311.0,False,HARD,5.0,True,2,0 days 01:40:47.581000,Red Bull Racing,PER,1,True,2023-03-19 17:41:47.667,2,Saudi Arabian Grand Prix
0 days 01:43:54.485000,11,0 days 00:01:33.440000,24,,,0 days 00:00:34.378000,0 days 00:00:29.499000,0 days 00:00:29.563000,0 days 01:42:55.423000,0 days 01:43:24.922000,0 days 01:43:54.485000,,302.0,295.0,311.0,False,HARD,6.0,True,2,0 days 01:42:21.045000,Red Bull Racing,PER,1,True,2023-03-19 17:43:21.131,2,Saudi Arabian Grand Prix
0 days 01:45:27.911000,11,0 days 00:01:33.426000,25,,,0 days 00:00:34.297000,0 days 00:00:29.514000,0 days 00:00:29.615000,0 days 01:44:28.782000,0 days 01:44:58.296000,0 days 01:45:27.911000,,302.0,294.0,310.0,False,HARD,7.0,True,2,0 days 01:43:54.485000,Red Bull Racing,PER,1,True,2023-03-19 17:44:54.571,2,Saudi Arabian Grand Prix
0 days 01:47:00.983000,11,0 days 00:01:33.072000,26,,,0 days 00:00:34.241000,0 days 00:00:29.351000,0 days 00:00:29.480000,0 days 01:46:02.152000,0 days 01:46:31.503000,0 days 01:47:00.983000,288.0,302.0,294.0,310.0,False,HARD,8.0,True,2,0 days 01:45:27.911000,Red Bull Racing,PER,1,True,2023-03-19 17:46:27.997,2,Saudi Arabian Grand Prix
0 days 01:48:33.874000,11,0 days 00:01:32.891000,27,,,0 days 00:00:34.112000,0 days 00:00:29.284000,0 days 00:00:29.495000,0 days 01:47:35.095000,0 days 01:48:04.379000,0 days 01:48:33.874000,286.0,302.0,292.0,311.0,False,HARD,9.0,True,2,0 days 01:47:00.983000,Red Bull Racing,PER,1,True,2023-03-19 17:48:01.069,2,Saudi Arabian Grand Prix
0 days 01:50:06.899000,11,0 days 00:01:33.025000,28,,,0 days 00:00:34.182000,0 days 00:00:29.345000,0 days 00:00:29.498000,0 days 01:49:08.056000,0 days 01:49:37.401000,0 days 01:50:06.899000,288.0,300.0,294.0,309.0,False,HARD,10.0,True,2,0 days 01:48:33.874000,Red Bull Racing,PER,1,True,2023-03-19 17:49:33.960,2,Saudi Arabian Grand Prix
0 days 01:51:39.625000,11,0 days 00:01:32.726000,29,,,0 days 00:00:34.043000,0 days 00:00:29.262000,0 days 00:00:29.421000,0 days 01:50:40.942000,0 days 01:51:10.204000,0 days 01:51:39.625000,289.0,304.0,293.0,313.0,False,HARD,11.0,True,2,0 days 01:50:06.899000,Red Bull Racing,PER,1,True,2023-03-19 17:51:06.985,2,Saudi Arabian Grand Prix
0 days 01:53:12.334000,11,,30,,,0 days 00:00:33.990000,0 days 00:00:29.276000,0 days 00:00:29.460000,0 days 01:52:13.985000,0 days 01:52:42.922000,0 days 01:53:12.421000,288.0,302.0,295.0,309.0,False,HARD,12.0,True,2,0 days 01:51:39.625000,Red Bull Racing,PER,1,False,2023-03-19 17:52:39.711,2,Saudi Arabian Grand Prix
0 days 01:54:44.888000,11,0 days 00:01:32.554000,31,,,0 days 00:00:34.028000,0 days 00:00:29.154000,0 days 00:00:29.372000,0 days 01:53:46.362000,0 days 01:54:15.516000,0 days 01:54:44.888000,285.0,305.0,295.0,313.0,False,HARD,13.0,True,2,0 days 01:53:12.334000,Red Bull Racing,PER,1,True,2023-03-19 17:54:12.420,2,Saudi Arabian Grand Prix
0 days 01:56:17.386000,11,0 days 00:01:32.498000,32,,,0 days 00:00:33.955000,0 days 00:00:29.106000,0 days 00:00:29.437000,0 days 01:55:18.843000,0 days 01:55:47.949000,0 days 01:56:17.386000,287.0,302.0,296.0,312.0,False,HARD,14.0,True,2,0 days 01:54:44.888000,Red Bull Racing,PER,1,True,2023-03-19 17:55:44.974,2,Saudi Arabian Grand Prix
0 days 01:57:49.936000,11,0 days 00:01:32.550000,33,,,0 days 00:00:34.073000,0 days 00:00:29.135000,0 days 00:00:29.342000,0 days 01:56:51.459000,0 days 01:57:20.594000,0 days 01:57:49.936000,288.0,301.0,296.0,310.0,False,HARD,15.0,True,2,0 days 01:56:17.386000,Red Bull Racing,PER,1,True,2023-03-19 17:57:17.472,2,Saudi Arabian Grand Prix
0 days 01:59:22.230000,11,0 days 00:01:32.294000,34,,,0 days 00:00:33.890000,0 days 00:00:29.064000,0 days 00:00:29.340000,0 days 01:58:23.826000,0 days 01:58:52.890000,0 days 01:59:22.230000,289.0,303.0,296.0,313.0,False,HARD,16.0,True,2,0 days 01:57:49.936000,Red Bull Racing,PER,1,True,2023-03-19 17:58:50.022,2,Saudi Arabian Grand Prix
0 days 02:00:54.910000,11,0 days 00:01:32.680000,35,,,0 days 00:00:33.959000,0 days 00:00:29.282000,0 days 00:00:29.439000,0 days 01:59:56.189000,0 days 02:00:25.471000,0 days 02:00:54.910000,286.0,301.0,295.0,309.0,False,HARD,17.0,True,2,0 days 01:59:22.230000,Red Bull Racing,PER,1,True,2023-03-19 18:00:22.316,2,Saudi Arabian Grand Prix
0 days 02:02:27.202000,11,0 days 00:01:32.292000,36,,,0 days 00:00:33.794000,0 days 00:00:29.133000,0 days 00:00:29.365000,0 days 02:01:28.704000,0 days 02:01:57.837000,0 days 02:02:27.202000,290.0,304.0,296.0,313.0,False,HARD,18.0,True,2,0 days 02:00:54.910000,Red Bull Racing,PER,1,True,2023-03-19 18:01:54.996,2,Saudi Arabian Grand Prix
0 days 02:03:59.840000,11,0 days 00:01:32.638000,37,,,0 days 00:00:33.821000,0 days 00:00:29.069000,0 days 00:00:29.748000,0 days 02:03:01.023000,0 days 02:03:30.092000,0 days 02:03:59.840000,291.0,304.0,297.0,314.0,False,HARD,19.0,True,2,0 days 02:02:27.202000,Red Bull Racing,PER,1,True,2023-03-19 18:03:27.288,2,Saudi Arabian Grand Prix
0 days 02:05:32.028000,11,0 days 00:01:32.188000,38,,,0 days 00:00:33.721000,0 days 00:00:29.122000,0 days 00:00:29.345000,0 days 02:04:33.561000,0 days 02:05:02.683000,0 days 02:05:32.028000,292.0,306.0,296.0,315.0,True,HARD,20.0,True,2,0 days 02:03:59.840000,Red Bull Racing,PER,1,True,2023-03-19 18:04:59.926,2,Saudi Arabian Grand Prix
0 days 02:07:05.218000,11,0 days 00:01:33.190000,39,,,0 days 00:00:34.355000,0 days 00:00:29.362000,0 days 00:00:29.473000,0 days 02:06:06.383000,0 days 02:06:35.745000,0 days 02:07:05.218000,289.0,305.0,295.0,312.0,False,HARD,21.0,True,2,0 days 02:05:32.028000,Red Bull Racing,PER,1,True,2023-03-19 18:06:32.114,2,Saudi Arabian Grand Prix
0 days 02:08:38.048000,11,0 days 00:01:32.830000,40,,,0 days 00:00:34.138000,0 days 00:00:29.218000,0 days 00:00:29.474000,0 days 02:07:39.356000,0 days 02:08:08.574000,0 days 02:08:38.048000,290.0,312.0,308.0,319.0,False,HARD,22.0,True,2,0 days 02:07:05.218000,Red Bull Racing,PER,1,True,2023-03-19 18:08:05.304,2,Saudi Arabian Grand Prix
0 days 02:10:10.685000,11,0 days 00:01:32.637000,41,,,0 days 00:00:33.911000,0 days 00:00:29.329000,0 days 00:00:29.397000,0 days 02:09:11.959000,0 days 02:09:41.288000,0 days 02:10:10.685000,289.0,305.0,295.0,311.0,False,HARD,23.0,True,2,0 days 02:08:38.048000,Red Bull Racing,PER,1,True,2023-03-19 18:09:38.134,2,Saudi Arabian Grand Prix
0 days 02:11:42.920000,11,0 days 00:01:32.235000,42,,,0 days 00:00:33.851000,0 days 00:00:29.083000,0 days 00:00:29.301000,0 days 02:10:44.536000,0 days 02:11:13.619000,0 days 02:11:42.920000,290.0,306.0,295.0,314.0,False,HARD,24.0,True,2,0 days 02:10:10.685000,Red Bull Racing,PER,1,True,2023-03-19 18:11:10.771,2,Saudi Arabian Grand Prix
0 days 02:13:15.228000,11,0 days 00:01:32.308000,43,,,0 days 00:00:33.976000,0 days 00:00:29.040000,0 days 00:00:29.292000,0 days 02:12:16.896000,0 days 02:12:45.936000,0 days 02:13:15.228000,,308.0,296.0,315.0,False,HARD,25.0,True,2,0 days 02:11:42.920000,Red Bull Racing,PER,1,True,2023-03-19 18:12:43.006,2,Saudi Arabian Grand Prix
0 days 02:14:47.495000,11,0 days 00:01:32.267000,44,,,0 days 00:00:33.810000,0 days 00:00:29.112000,0 days 00:00:29.345000,0 days 02:13:49.038000,0 days 02:14:18.150000,0 days 02:14:47.495000,291.0,306.0,297.0,314.0,False,HARD,26.0,True,2,0 days 02:13:15.228000,Red Bull Racing,PER,1,True,2023-03-19 18:14:15.314,2,Saudi Arabian Grand Prix
0 days 02:16:19.914000,11,0 days 00:01:32.419000,45,,,0 days 00:00:33.903000,0 days 00:00:29.160000,0 days 00:00:29.356000,0 days 02:15:21.398000,0 days 02:15:50.558000,0 days 02:16:19.914000,289.0,305.0,297.0,312.0,False,HARD,27.0,True,2,0 days 02:14:47.495000,Red Bull Racing,PER,1,True,2023-03-19 18:15:47.581,2,Saudi Arabian Grand Prix
0 days 02:17:52.847000,11,0 days 00:01:32.933000,46,,,0 days 00:00:34.254000,0 days 00:00:29.289000,0 days 00:00:29.390000,0 days 02:16:54.168000,0 days 02:17:23.457000,0 days 02:17:52.847000,290.0,307.0,298.0,314.0,False,HARD,28.0,True,2,0 days 02:16:19.914000,Red Bull Racing,PER,1,True,2023-03-19 18:17:20.000,2,Saudi Arabian Grand Prix
0 days 02:19:25.742000,11,0 days 00:01:32.895000,47,,,0 days 00:00:34.214000,0 days 00:00:29.228000,0 days 00:00:29.453000,0 days 02:18:27.061000,0 days 02:18:56.289000,0 days 02:19:25.742000,,309.0,297.0,316.0,False,HARD,29.0,True,2,0 days 02:17:52.847000,Red Bull Racing,PER,1,True,2023-03-19 18:18:52.933,2,Saudi Arabian Grand Prix
0 days 02:20:58.817000,11,0 days 00:01:33.075000,48,,,0 days 00:00:34.145000,0 days 00:00:29.386000,0 days 00:00:29.544000,0 days 02:19:59.887000,0 days 02:20:29.273000,0 days 02:20:58.817000,,306.0,298.0,313.0,False,HARD,30.0,True,2,0 days 02:19:25.742000,Red Bull Racing,PER,1,True,2023-03-19 18:20:25.828,2,Saudi Arabian Grand Prix
0 days 02:22:32.123000,11,0 days 00:01:33.306000,49,,,0 days 00:00:34.169000,0 days 00:00:29.538000,0 days 00:00:29.599000,0 days 02:21:32.986000,0 days 02:22:02.524000,0 days 02:22:32.123000,,310.0,299.0,318.0,False,HARD,31.0,True,2,0 days 02:20:58.817000,Red Bull Racing,PER,1,True,2023-03-19 18:21:58.903,2,Saudi Arabian Grand Prix
0 days 02:24:05.814000,11,0 days 00:01:33.691000,50,,,0 days 00:00:34.337000,0 days 00:00:29.466000,0 days 00:00:29.888000,0 days 02:23:06.460000,0 days 02:23:35.926000,0 days 02:24:05.814000,,306.0,270.0,314.0,False,HARD,32.0,True,2,0 days 02:22:32.123000,Red Bull Racing,PER,1,True,2023-03-19 18:23:32.209,2,Saudi Arabian Grand Prix
0 days 01:04:36.114000,1,,1,0 days 00:24:05.612000,,,0 days 00:00:31.408000,0 days 00:00:31.152000,,0 days 01:04:05.068000,0 days 01:04:36.114000,287.0,289.0,300.0,326.0,False,MEDIUM,1.0,True,1,0 days 01:02:50.632000,Red Bull Racing,VER,1,False,2023-03-19 17:03:50.718,2,Saudi Arabian Grand Prix
0 days 01:06:13.794000,1,0 days 00:01:37.680000,2,,,0 days 00:00:36.595000,0 days 00:00:30.654000,0 days 00:00:30.431000,0 days 01:05:12.709000,0 days 01:05:43.363000,0 days 01:06:13.794000,284.0,307.0,296.0,318.0,False,MEDIUM,2.0,True,1,0 days 01:04:36.114000,Red Bull Racing,VER,1,True,2023-03-19 17:05:36.200,2,Saudi Arabian Grand Prix
0 days 01:07:50.320000,1,0 days 00:01:36.526000,3,,,0 days 00:00:36.020000,0 days 00:00:30.417000,0 days 00:00:30.089000,0 days 01:06:49.814000,0 days 01:07:20.231000,0 days 01:07:50.320000,288.0,325.0,309.0,342.0,False,MEDIUM,3.0,True,1,0 days 01:06:13.794000,Red Bull Racing,VER,1,True,2023-03-19 17:07:13.880,2,Saudi Arabian Grand Prix
0 days 01:09:26.823000,1,0 days 00:01:36.503000,4,,,0 days 00:00:36.021000,0 days 00:00:30.177000,0 days 00:00:30.305000,0 days 01:08:26.341000,0 days 01:08:56.518000,0 days 01:09:26.823000,286.0,293.0,310.0,321.0,False,MEDIUM,4.0,True,1,0 days 01:07:50.320000,Red Bull Racing,VER,1,True,2023-03-19 17:08:50.406,2,Saudi Arabian Grand Prix
0 days 01:11:02.182000,1,0 days 00:01:35.359000,5,,,0 days 00:00:35.096000,0 days 00:00:30.116000,0 days 00:00:30.147000,0 days 01:10:01.919000,0 days 01:10:32.035000,0 days 01:11:02.182000,,308.0,296.0,318.0,False,MEDIUM,5.0,True,1,0 days 01:09:26.823000,Red Bull Racing,VER,1,True,2023-03-19 17:10:26.909,2,Saudi Arabian Grand Prix
0 days 01:12:38.022000,1,0 days 00:01:35.840000,6,,,0 days 00:00:35.547000,0 days 00:00:30.100000,0 days 00:00:30.193000,0 days 01:11:37.729000,0 days 01:12:07.829000,0 days 01:12:38.022000,287.0,308.0,296.0,313.0,False,MEDIUM,6.0,True,1,0 days 01:11:02.182000,Red Bull Racing,VER,1,True,2023-03-19 17:12:02.268,2,Saudi Arabian Grand Prix
0 days 01:14:13.709000,1,0 days 00:01:35.687000,7,,,0 days 00:00:35.409000,0 days 00:00:30.025000,0 days 00:00:30.253000,0 days 01:13:13.431000,0 days 01:13:43.456000,0 days 01:14:13.709000,,321.0,309.0,336.0,False,MEDIUM,7.0,True,1,0 days 01:12:38.022000,Red Bull Racing,VER,1,True,2023-03-19 17:13:38.108,2,Saudi Arabian Grand Prix
0 days 01:15:48.838000,1,0 days 00:01:35.129000,8,,,0 days 00:00:35.091000,0 days 00:00:30.143000,0 days 00:00:29.895000,0 days 01:14:48.800000,0 days 01:15:18.943000,0 days 01:15:48.838000,284.0,304.0,308.0,314.0,False,MEDIUM,8.0,True,1,0 days 01:14:13.709000,Red Bull Racing,VER,1,True,2023-03-19 17:15:13.795,2,Saudi Arabian Grand Prix
0 days 01:17:24.399000,1,0 days 00:01:35.561000,9,,,0 days 00:00:35.450000,0 days 00:00:30.017000,0 days 00:00:30.094000,0 days 01:16:24.288000,0 days 01:16:54.305000,0 days 01:17:24.399000,288.0,307.0,297.0,325.0,False,MEDIUM,9.0,True,1,0 days 01:15:48.838000,Red Bull Racing,VER,1,True,2023-03-19 17:16:48.924,2,Saudi Arabian Grand Prix
0 days 01:18:59.842000,1,0 days 00:01:35.443000,10,,,0 days 00:00:35.434000,0 days 00:00:30.050000,0 days 00:00:29.959000,0 days 01:17:59.833000,0 days 01:18:29.883000,0 days 01:18:59.842000,,307.0,309.0,314.0,False,MEDIUM,10.0,True,1,0 days 01:17:24.399000,Red Bull Racing,VER,1,True,2023-03-19 17:18:24.485,2,Saudi Arabian Grand Prix
0 days 01:20:35.148000,1,0 days 00:01:35.306000,11,,,0 days 00:00:35.387000,0 days 00:00:29.767000,0 days 00:00:30.152000,0 days 01:19:35.229000,0 days 01:20:04.996000,0 days 01:20:35.148000,287.0,310.0,311.0,295.0,False,MEDIUM,11.0,True,1,0 days 01:18:59.842000,Red Bull Racing,VER,1,True,2023-03-19 17:19:59.928,2,Saudi Arabian Grand Prix
0 days 01:22:09.996000,1,0 days 00:01:34.848000,12,,,0 days 00:00:34.856000,0 days 00:00:29.984000,0 days 00:00:30.008000,0 days 01:21:10.004000,0 days 01:21:39.988000,0 days 01:22:09.996000,288.0,308.0,296.0,309.0,False,MEDIUM,12.0,True,1,0 days 01:20:35.148000,Red Bull Racing,VER,1,True,2023-03-19 17:21:35.234,2,Saudi Arabian Grand Prix
0 days 01:23:45.179000,1,0 days 00:01:35.183000,13,,,0 days 00:00:35.069000,0 days 00:00:29.867000,0 days 00:00:30.247000,0 days 01:22:45.065000,0 days 01:23:14.932000,0 days 01:23:45.179000,,323.0,309.0,334.0,False,MEDIUM,13.0,True,1,0 days 01:22:09.996000,Red Bull Racing,VER,1,True,2023-03-19 17:23:10.082,2,Saudi Arabian Grand Prix
0 days 01:25:19.379000,1,0 days 00:01:34.200000,14,,,0 days 00:00:34.609000,0 days 00:00:29.784000,0 days 00:00:29.807000,0 days 01:24:19.788000,0 days 01:24:49.572000,0 days 01:25:19.379000,289.0,307.0,295.0,309.0,False,MEDIUM,14.0,True,1,0 days 01:23:45.179000,Red Bull Racing,VER,1,True,2023-03-19 17:24:45.265,2,Saudi Arabian Grand Prix
0 days 01:26:53.878000,1,0 days 00:01:34.499000,15,,,0 days 00:00:34.815000,0 days 00:00:29.832000,0 days 00:00:29.852000,0 days 01:25:54.194000,0 days 01:26:24.026000,0 days 01:26:53.878000,288.0,306.0,295.0,313.0,False,MEDIUM,15.0,True,1,0 days 01:25:19.379000,Red Bull Racing,VER,1,True,2023-03-19 17:26:19.465,2,Saudi Arabian Grand Prix
